study_id,trial_number,trial_mode,box_number,distance_traveled,trial_time
s313,10,1,4,0.4911023987400856,2103
s313,11,3,4,0.5033626753715856,1654
s313,12,3,12,0.8533049796559353,2786
s313,13,4,4,0.3419074081750098,1476
s313,14,1,12,1.0948619426474877,3442
s313,15,3,8,0.7263577582031618,2641
s313,16,2,8,0.3826935043625197,1556
s313,17,3,8,0.7103110242547758,2160
s313,18,2,4,0.22285534710280633,950
s313,19,3,12,1.1674391456512936,3857
s313,20,1,4,0.3087336621557155,1119
s313,21,1,4,0.3209991866316018,1216
s313,22,2,12,2.190512861049734,6897
s313,23,2,4,0.342948965102232,1011
s313,24,3,12,0.9718339670423212,3664
s313,25,3,8,0.6940296488399317,2582
s313,26,1,8,0.7036281392135791,2472
s313,27,1,8,0.6494581085082854,2027
s313,28,3,4,0.5941326470777941,1684
s313,29,1,8,0.4444418781934858,1459
s313,30,3,4,0.4333836763178025,1252
s313,31,2,12,0.9814675071709762,4364
s313,32,3,4,0.3094199798295261,1087
s313,33,1,4,0.3859123698107397,1125
s313,34,3,8,0.8254794443070413,2865
s313,35,4,4,0.5427236340358428,1800
s313,36,3,4,0.3714852754417768,1173
s313,37,1,4,0.39534078568812336,1247
s313,38,1,12,0.913048930443839,2918
s313,39,3,8,0.8923212209367042,2910
s313,40,2,8,0.8420386302386096,2936
s313,41,3,8,0.6180205178239776,1762
s313,42,3,4,0.27772043424719883,779
s313,43,3,12,1.1103484517243842,3324
s313,44,4,4,1.0670377268319056,2506
s313,45,1,4,0.5233746769073588,1564
s313,46,3,12,0.8284449549362997,2469
s313,47,1,12,1.0598828759538697,2821
s313,48,1,12,0.8423473289024568,2683
s313,49,3,4,0.3705672490556933,1040
s313,50,3,4,0.5331178209371229,1307
s313,51,1,8,0.6706383819063708,2081
s313,52,3,4,0.4039150151797063,787
s313,53,1,8,0.8029304146786289,2063
s313,54,2,8,3.811220934607025,12088
s313,55,3,12,1.1452776336717427,3380
s313,56,3,4,0.3297785598482961,1043
s313,57,2,12,2.029335103271531,7716
s313,58,3,8,0.6023080964882375,2280
s313,59,2,12,1.467333050058649,6940
s313,60,1,4,0.32824620581953323,1293
s313,61,2,4,0.39227965091349715,1337
s313,62,3,12,0.8857261722477998,2643
s313,63,1,4,0.3746814995933936,946
s313,64,3,8,1.0579798245393908,3236
s313,65,3,4,0.40090443854508184,1019
s313,66,2,8,0.9003048961852181,3003
s313,67,1,8,0.9521721915179744,2609
s313,68,2,8,4.17447021028389,11681
s313,69,1,4,0.5685261364274901,1639
s313,70,2,8,1.887472643902224,6786
s313,71,1,12,0.7932565299170986,2694
s313,72,1,12,0.9020805220866368,2654
s313,73,2,4,0.2641823835747641,1181
s313,74,1,12,0.736571344615827,2532
s313,75,3,12,0.8034228770278561,2702
s313,76,3,8,0.7887143477104798,2165
s313,77,3,8,0.6799867494761531,2137
s313,78,3,4,0.4313597612633212,1087
s313,79,2,4,0.7674250222760984,2224
s313,80,3,12,0.8161826191138636,2752
s313,81,3,8,0.6719281616956921,2194
s313,82,3,12,0.7812460780651067,2759
s313,83,3,12,1.0241765502019495,3309
s313,84,3,12,0.9406885098862704,3177
s313,85,2,4,0.6949714043670836,2203
s313,86,3,12,0.805097808594557,2857
s313,87,3,4,0.5023036058834867,1106
s313,88,3,8,0.7422155424900716,1952
s313,89,3,12,0.781050573917032,2928
s313,90,1,12,0.9231259498965624,2721
s313,91,2,8,1.102489588165951,3697
s313,92,3,4,0.44527814012271766,1315
s313,93,3,4,0.3724091227617974,946
s313,94,2,8,0.4068497948184135,1928
s313,95,2,12,1.978164712940301,6507
s313,96,2,4,0.31971533273300634,977
s313,97,3,12,0.6630311191386883,2157
s313,98,2,8,2.780316403693003,8231
s313,99,3,8,0.6347887810237582,1992
s313,100,3,4,0.3096511718821766,973
s313,101,1,12,0.9200758541340226,3049
s313,102,3,12,0.7577583127007065,2430
s313,103,2,4,0.2222275247200091,1570
s313,104,2,12,2.282755095538143,7507
s313,105,2,12,0.603481904289987,2898
s313,106,3,8,0.602657594664938,1785
s313,107,3,4,0.417763329601527,1144
s313,108,3,8,0.6492815591792983,2397
s313,109,1,12,1.066142112384312,3439
s313,110,2,12,1.1215763119139368,5250
s313,111,1,4,0.4480603071134557,1151
s313,112,2,8,0.6685031762265286,2735
s313,113,2,4,0.21495402662569563,1096
s313,114,3,8,0.5284813628320683,1592
s313,115,3,8,0.772202330324841,2048
s313,116,3,12,1.1684603563780755,3656
s313,117,1,8,0.6523065631304944,2225
s313,118,3,4,0.395999530531783,896
s313,119,3,4,0.36320440071942595,868
s313,120,3,4,0.37065880263761575,1024
s313,121,2,12,3.783136479792435,12471
s313,122,2,4,0.4492537841013452,1604
s313,123,3,4,0.3620170544147128,1084
s313,124,3,4,0.4319661335616557,1040
s313,125,1,8,0.7291031377018683,2223
s313,126,2,4,0.5104049493997488,1286
s313,127,1,4,0.5191602345910751,1104
s313,128,1,12,0.8398776121124661,3258
s313,129,1,8,0.839280599170207,2858
s313,130,3,12,0.9239219373433984,2966
s313,131,1,8,0.5817824339317191,1887
s313,132,1,12,0.7421301244800567,2460
s313,133,1,12,0.8218827403832527,2692
s313,134,2,4,1.1054406492695186,3061
s313,135,2,12,0.6915870476145013,3336
s313,136,1,8,0.7167558831893012,2242
s313,137,3,12,0.821658550810802,2555
s313,138,3,12,0.9341923076679862,2569
s313,139,2,8,0.4940038050242767,2106
s313,140,3,12,1.2205386066267023,2842
s313,141,3,8,0.8618978339331734,2234
s313,142,3,8,0.6196313202032395,1868
s313,143,2,12,2.534715319136116,7675
s313,144,3,12,0.8747342180534113,2511
s313,145,3,12,0.9431473469590576,2751
s313,146,2,12,2.6023248697975583,8029
s313,147,3,8,0.6061293172392361,1689
s313,148,3,4,0.2930026434808,789
s313,149,2,12,0.5390327380662958,2162
s313,150,1,4,0.4554010725875069,1037
s313,151,1,8,0.7729715067164784,2114
s313,152,3,4,0.31338353703351296,636
s313,153,3,12,0.9053695436530016,2515
s313,154,2,4,0.27582996285985756,1096
s313,155,2,4,0.3499304404326361,1002
s313,156,3,8,0.7783873433222902,2240
s313,157,1,12,0.8935423956690923,2515
s313,158,2,8,0.5610155439440235,2407
s313,159,3,4,0.44385695245753626,1045
s313,160,3,8,0.7300945348492504,1925
s313,161,2,8,0.8889054548454736,2577
s313,162,1,4,0.395409421394694,830
s313,163,1,4,0.3653989906802512,730
s313,164,3,8,0.5977316060018054,1609
s313,165,3,12,0.8968537895677329,2791
s313,166,1,8,0.7250447829718645,2425
s313,167,3,12,0.8170231937570129,2626
s313,168,2,8,0.582453978480753,2602
s313,169,3,4,0.5217937422341818,1277
s313,170,2,8,1.2326073473903916,4090
s313,171,3,8,0.7969601389222054,2114
s313,172,3,8,0.6906188658771644,1717
s313,173,3,8,0.6439054777905031,1859
s313,174,2,12,0.7386224240290299,2623
s313,175,1,12,0.7763441936535136,2240
s313,176,3,12,0.8708684646486675,2581
s313,177,3,12,1.0643047446370972,3281
s313,178,3,8,0.7951533242996297,2295
s313,179,3,8,0.7491075927604496,1905
s313,180,1,8,0.3930646160694016,1378
s401,1,3,12,0.7961981779024904,4498
s401,2,4,12,0.48200950985624275,3664
s401,3,1,8,0.5748291371277361,2574
s401,4,1,4,0.4225522906783949,1903
s401,5,2,12,0.6385134901265306,5804
s401,6,4,8,0.43772131865104,2956
s401,7,2,4,0.3188875223444454,1549
s401,8,3,8,0.5984331655442205,2595
s401,9,3,4,0.531210678243436,2134
s401,10,1,4,0.43474482267545095,2075
s401,11,4,4,0.2562342785479465,1413
s401,12,4,12,1.3240018869375303,19806
s401,13,3,4,0.3583212372592607,2088
s401,14,1,12,0.8091194454661003,4419
s401,15,4,8,1.8725321515538915,22923
s401,16,2,8,0.3598658007535149,2639
s401,17,4,8,0.29283086569762534,2605
s401,18,2,4,2.088353538218208,100001
s401,19,3,12,0.8330649692522106,4117
s401,20,1,4,0.2867285714620917,1316
s401,21,1,4,0.34191115580455095,1452
s401,22,2,12,2.1175791100832453,35129
s401,23,2,4,0.24139108199173212,1470
s401,24,3,12,0.7161428816364103,3609
s401,25,4,8,0.4841729956945065,2701
s401,26,1,8,0.7585808567298934,3812
s401,27,1,8,0.6540469433721114,2600
s401,28,3,4,0.43420146853637664,1685
s401,29,1,8,0.4542766376825415,1765
s401,30,4,4,0.3424366189084903,1856
s401,31,2,12,1.1416633829436174,20327
s401,32,4,4,0.23213815691852435,1469
s401,33,1,4,0.3769238755451803,1430
s401,34,3,8,0.76247887294623,3157
s401,35,4,4,0.18483998165378135,1291
s401,36,4,4,0.8572680288240659,22119
s401,37,1,4,0.48667518745021415,1763
s401,38,1,12,0.8293406541456458,3584
s401,39,4,8,1.0851505859541757,18443
s401,40,2,8,0.41807721983579543,2935
s401,41,3,8,0.7252026097490945,3121
s401,42,4,4,0.2519932489930127,1582
s401,43,4,12,0.8444859824725597,16209
s401,44,3,4,0.5122694705662665,2518
s401,45,1,4,0.4332883881101512,1803
s401,46,3,12,0.8256354065906423,4300
s401,47,1,12,0.6661683532456056,2690
s401,48,1,12,0.780604591438158,3735
s401,49,4,4,0.3033030097573934,1326
s401,50,4,4,0.19414026680672897,1109
s401,51,1,8,0.6445931289124612,2722
s401,52,4,4,0.26298143460440004,1195
s401,53,1,8,0.7185011232752397,2650
s401,54,2,8,0.5826608140631102,8709
s401,55,3,12,0.7394325731299991,3166
s401,56,4,4,0.1910390990091626,1140
s401,57,2,12,1.2050111448260517,11094
s401,58,4,8,2.0598790299906735,39880
s401,59,2,12,1.1607017814948568,20347
s401,60,1,4,0.2739102442629591,1295
s401,61,2,4,0.2799730454416425,1236
s401,62,3,12,0.8070744038786477,2875
s401,63,1,4,0.3328891388618883,1039
s401,64,4,8,0.5107590463363088,3465
s401,65,4,4,0.18950395209093387,907
s401,66,2,8,0.3722228192688224,2362
s401,67,1,8,0.5675839556219447,3104
s401,68,2,8,0.8271388502690871,8301
s401,69,1,4,0.389295659284964,2105
s401,70,2,8,0.48979266783160486,9432
s401,71,1,12,0.7359880283863272,3822
s401,72,1,12,0.8153382088746745,4340
s401,73,2,4,0.4988490544965017,6975
s401,74,1,12,0.7307101492999672,4011
s401,75,4,12,1.4109273333500338,19642
s401,76,3,8,0.6379185789551356,3065
s401,77,4,8,0.5003210286319135,5163
s401,78,3,4,0.4018608750176456,1511
s401,79,2,4,0.3097130435683515,1419
s401,80,4,12,0.5364073297666931,3577
s401,81,3,8,0.6520487244317748,3149
s401,82,3,12,0.6456036959038048,3350
s401,83,4,12,0.6433061224822992,11235
s401,84,3,12,0.905080670898152,4124
s401,85,2,4,0.25966769632620457,1281
s401,86,3,12,0.6507294067571295,3335
s401,87,3,4,0.5039669705301408,1670
s401,88,4,8,0.5712370181560411,5332
s401,89,3,12,0.6929235032876572,3439
s401,90,1,12,0.7714947209338769,3202
s401,91,2,8,0.7551257550232341,4316
s401,92,3,4,0.3990824516337925,1724
s401,93,3,4,0.4442093060324782,1740
s401,94,2,8,0.3800774305273854,2651
s401,95,2,12,0.9034273429786158,5170
s401,96,2,4,0.3234272545569108,2165
s401,97,3,12,0.7977695529575439,4027
s401,98,2,8,1.276449388913046,8390
s401,99,3,8,0.5473140291313444,2803
s401,100,3,4,0.3687425908045873,1508
s401,101,1,12,0.8394674643353767,4052
s401,102,4,12,2.0752042509251023,34106
s401,103,2,4,0.147112398285164,6439
s401,104,2,12,0.7244267816782872,9032
s401,105,2,12,0.41667767025463787,3500
s401,106,3,8,0.5490215043802102,2638
s401,107,3,4,0.41228875859815256,1565
s401,108,4,8,0.3352790050858501,3196
s401,109,1,12,0.9028721995905948,4782
s401,110,2,12,0.8063919752705155,8078
s401,111,1,4,0.5606954646908294,2104
s401,112,2,8,0.4082986273451488,3698
s401,113,2,4,0.26204461927965433,4913
s401,114,3,8,0.6030973488999991,2262
s401,115,3,8,0.7521851309118999,3793
s401,116,4,12,1.0839547605570716,10873
s401,117,1,8,0.6375417767241764,2790
s401,118,4,4,0.21899295058405557,1465
s401,119,3,4,0.31029993540484263,1458
s401,120,3,4,0.4105054184011922,1609
s401,121,2,12,1.8019614668324548,25414
s401,122,2,4,0.33971216195265935,1622
s401,123,4,4,0.32551604145280466,1481
s401,124,3,4,0.4830497423032134,1788
s401,125,1,8,0.7420952054764745,2913
s401,126,2,4,0.305328639593454,1484
s401,127,1,4,0.5138619109884086,1774
s401,128,1,12,0.6371813448934096,3226
s401,129,1,8,0.6892879578208485,3265
s401,130,3,12,0.7796977602838464,3947
s401,131,1,8,0.5638852530938664,2360
s401,132,1,12,1.0126961634166685,4749
s401,133,1,12,0.5586221869415426,3460
s401,134,2,4,0.2629596053353529,1630
s401,135,2,12,0.964169426539366,10852
s401,136,1,8,0.5521251345776864,4170
s401,137,3,12,0.9121498622693036,4100
s401,138,4,12,1.163484346273781,13074
s401,139,2,8,0.7078926789501243,15294
s401,140,3,12,0.8093860844087696,4540
s401,141,4,8,0.3528930703410415,2273
s401,142,3,8,0.6590097443218255,2863
s401,143,2,12,0.9651722397802248,11225
s401,144,3,12,0.7382521044085127,3598
s401,145,4,12,0.8613496387959295,12113
s401,146,2,12,2.8667977683601027,52955
s401,147,3,8,0.5873822045434142,2628
s401,148,3,4,0.2845050190076198,1078
s401,149,2,12,0.7113515409103323,9003
s401,150,1,4,0.4413951397173937,2471
s401,151,1,8,0.5668791923493198,2957
s401,152,3,4,0.3161294451130719,1287
s401,153,4,12,0.9331914027540305,12799
s401,154,2,4,0.18722818432572017,3948
s401,155,2,4,0.30555944146439634,2130
s401,156,3,8,0.7004124945617051,2735
s401,157,1,12,0.7126512588396788,3300
s401,158,2,8,0.3468975377500561,5544
s401,159,3,4,0.40111953040711384,2242
s401,160,4,8,0.9620005566244316,7460
s401,161,2,8,0.9291962606374378,14635
s401,162,1,4,0.3874473848402189,1422
s401,163,1,4,0.33068997370576975,1749
s401,164,4,8,0.4597276182325912,3742
s401,165,4,12,1.4100199315298243,24032
s401,166,1,8,0.5327004320094981,3133
s401,167,4,12,0.48222230350412687,4048
s401,168,2,8,0.35374605425882544,2520
s401,169,3,4,0.40287903928034186,1541
s401,170,2,8,0.5042630323136278,6041
s401,171,3,8,0.6176100870747486,2499
s401,172,4,8,0.5008427070816892,5736
s401,173,4,8,0.7170247164263398,7941
s401,174,2,12,0.4961598205446579,4317
s401,175,1,12,0.7924020231685177,4004
s401,176,3,12,0.8317894121236237,4041
s401,177,4,12,0.6215641192242503,5345
s401,178,3,8,0.5532543578469701,2322
s401,179,4,8,0.504179193871518,4731
s401,180,1,8,0.4967539346839772,2586
s402,1,4,12,1.31650296949588,6278
s402,2,4,12,2.3764820485824862,10749
s402,3,1,8,0.5320537720807671,2104
s402,4,1,4,0.5474637044500079,2137
s402,5,2,12,1.7689975662922048,6728
s402,6,4,8,0.9738699926544416,4667
s402,7,2,4,0.4864515905146146,1734
s402,8,4,8,0.5668131746394083,2366
s402,9,4,4,0.3767243902038713,1285
s402,10,1,4,0.4942530368641702,1405
s402,11,4,4,0.3867979722678224,1275
s402,12,4,12,1.1245433472494957,4645
s402,13,4,4,0.3964528327524056,1530
s402,14,1,12,0.8269180415833276,2573
s402,15,3,8,1.2382233763760366,3232
s402,16,2,8,0.5154343760130352,2266
s402,17,4,8,0.4530731132449371,1967
s402,18,2,4,0.431162069044836,2305
s402,19,4,12,1.7215992958017006,7072
s402,20,1,4,0.272434202913092,1031
s402,21,1,4,0.33894539970748067,1095
s402,22,2,12,1.1844700137182764,3877
s402,23,2,4,0.4289475580747271,1408
s402,24,3,12,0.9157717722822236,3061
s402,25,4,8,1.0482964975704745,3479
s402,26,1,8,0.9347919601520528,2050
s402,27,1,8,0.8321005699028431,1869
s402,28,4,4,0.40101558312628854,1315
s402,29,1,8,0.9752628863264804,1999
s402,30,4,4,0.5207457950047311,1502
s402,31,2,12,1.3535569873503648,4550
s402,32,4,4,0.5732095739236879,1621
s402,33,1,4,0.5228470660041526,1115
s402,34,4,8,0.9454862052947388,2459
s402,35,4,4,0.4973525696105361,1147
s402,36,4,4,0.5294751720397782,1250
s402,37,1,4,0.4767141413461958,1401
s402,38,1,12,1.320511154018121,2657
s402,39,4,8,0.5629132169749934,1921
s402,40,2,8,1.0052149678858844,3477
s402,41,4,8,1.724950291937187,6056
s402,42,4,4,0.3747418413725537,1418
s402,43,4,12,0.9014147772967166,3262
s402,44,4,4,0.49856917759847,1316
s402,45,1,4,0.4471261057776054,1343
s402,46,4,12,1.3748992315004904,4247
s402,47,1,12,0.9837092424379564,2504
s402,48,1,12,0.9992808520777876,2505
s402,49,4,4,0.8007951547452182,2029
s402,50,4,4,0.7263390156373899,2260
s402,51,1,8,1.088977567022924,2740
s402,52,4,4,0.3838787075065067,1461
s402,53,1,8,0.7736820061214361,2767
s402,54,2,8,1.9138960336780175,5606
s402,55,4,12,1.0963975431359825,4352
s402,56,4,4,0.3367162906506954,1215
s402,57,2,12,1.0063300132519692,3509
s402,58,4,8,0.6652292034597904,2365
s402,59,2,12,0.8892979758918718,3772
s402,60,1,4,0.29625029027644406,1056
s402,61,2,4,0.4012662442807219,1360
s402,62,4,12,1.7822615566624225,7140
s402,63,1,4,0.4727932727852914,1592
s402,64,4,8,0.653726996322912,2461
s402,65,4,4,0.4725485941993082,1366
s402,66,2,8,0.6791397303414565,2402
s402,67,1,8,0.7212290004911962,2059
s402,68,2,8,0.5379480900095457,2459
s402,69,1,4,0.417801013513299,1247
s402,70,2,8,0.7595750918024885,3915
s402,71,1,12,0.9038771829999072,3428
s402,72,1,12,0.9898871115923626,2925
s402,73,2,4,0.41041538681488843,1351
s402,74,1,12,1.0718972839094152,2656
s402,75,4,12,5.036934871022748,20972
s402,76,4,8,0.9921077408213894,3193
s402,77,4,8,0.7867483365978923,2787
s402,78,4,4,0.6413753441948015,2129
s402,79,2,4,0.3937753564626761,1315
s402,80,4,12,0.9940457351726464,3973
s402,81,3,8,0.8245103281107925,2089
s402,82,3,12,0.6069680327466203,2382
s402,83,4,12,0.5242243452264724,2797
s402,84,4,12,1.7124641459435797,6058
s402,85,2,4,0.495461466411643,1981
s402,86,4,12,1.2251143787808427,5772
s402,87,4,4,0.24749014656449064,1322
s402,88,4,8,1.1498224724339758,3926
s402,89,4,12,1.2219915384723854,4477
s402,90,1,12,1.1376911407620538,3584
s402,91,2,8,0.6582325241239408,2308
s402,92,4,4,0.699095415209758,4711
s402,93,3,4,0.5407224060939618,1913
s402,94,2,8,0.8711496326353365,3728
s402,95,2,12,1.5914339743011334,4911
s402,96,2,4,0.4015673244610696,1279
s402,97,4,12,1.1685617455647668,3971
s402,98,2,8,0.7630967794940032,2515
s402,99,4,8,0.8774699912424592,3097
s402,100,3,4,0.3763972328938497,794
s402,101,1,12,0.9876780631930036,2592
s402,102,4,12,1.1597949708711102,5123
s402,103,2,4,0.2875349197711459,1475
s402,104,2,12,1.3068723351485605,5209
s402,105,2,12,1.718629354083009,5563
s402,106,4,8,1.2405572173144033,4169
s402,107,4,4,0.3342530940676978,1268
s402,108,3,8,0.5638591720401546,1929
s402,109,1,12,0.9333116671107056,2892
s402,110,2,12,1.4073830241521934,4341
s402,111,1,4,0.43824900408564765,1095
s402,112,2,8,0.5935088615072299,2458
s402,113,2,4,0.5635202322928505,1434
s402,114,4,8,1.1237330411495512,3298
s402,115,4,8,0.7319833570723883,2597
s402,116,3,12,0.9891130430599284,2750
s402,117,1,8,1.183999604671941,3668
s402,118,4,4,0.5392290613166978,1753
s402,119,3,4,0.35086060843123673,1136
s402,120,4,4,0.595353523210578,1671
s402,121,2,12,1.5624520792803358,5684
s402,122,2,4,0.4810529819056405,1478
s402,123,4,4,0.4813577461560864,1458
s402,124,3,4,0.4547380203525223,1300
s402,125,1,8,0.7459374370239735,2504
s402,126,2,4,0.4024520507096907,1500
s402,127,1,4,0.4870741328222439,1373
s402,128,1,12,0.623865723500838,1874
s402,129,1,8,0.7901658796240398,1956
s402,130,3,12,0.7860883203840714,2303
s402,131,1,8,0.7779709223788346,1710
s402,132,1,12,0.748040287294154,2186
s402,133,1,12,0.6605609719930757,1909
s402,134,2,4,0.43134473971745774,1456
s402,135,2,12,1.4415579452498066,4041
s402,136,1,8,0.5887416503816871,1633
s402,137,4,12,2.5904156510728877,7298
s402,138,4,12,0.9082034818668928,3455
s402,139,2,8,1.0725524624144815,4616
s402,140,4,12,0.7373148040893103,3109
s402,141,4,8,0.7299570037145164,2528
s402,142,4,8,0.5109656064773278,1904
s402,143,2,12,0.920289636218875,3311
s402,144,4,12,1.095778193115342,5181
s402,145,4,12,0.9742758443683796,4141
s402,146,2,12,1.3264546306204037,5527
s402,147,3,8,0.6665131299830933,2674
s402,148,3,4,0.2935838600650233,1273
s402,149,2,12,0.9464208243530272,3344
s402,150,1,4,0.4048961517040187,1103
s402,151,1,8,0.602574374210031,1731
s402,152,3,4,0.3171190632984093,693
s402,153,3,12,0.7879197353850161,1989
s402,154,2,4,0.42213263183850264,2012
s402,155,2,4,0.7186834784480792,3362
s402,156,4,8,1.2368067521211248,4133
s402,157,1,12,0.8922742423697857,2533
s402,158,2,8,0.3933350028964767,1829
s402,159,4,4,0.3876260692043786,1380
s402,160,3,8,0.7061541618714009,2112
s402,161,2,8,0.6236678464009957,2029
s402,162,1,4,0.3781876372073132,774
s402,163,1,4,0.34447309070844523,674
s402,164,3,8,0.6832662569608355,1304
s402,165,4,12,1.3086125284805896,4474
s402,166,1,8,0.5387889339606979,1294
s402,167,4,12,0.9715559503286788,3265
s402,168,2,8,0.6388054894487801,2660
s402,169,4,4,1.0542444424980997,3777
s402,170,2,8,1.1576261637564085,4714
s402,171,4,8,0.842382205303667,2872
s402,172,4,8,0.4193296764484283,1606
s402,173,4,8,0.8496822049542455,3402
s402,174,2,12,1.32581118358705,5150
s402,175,1,12,0.9579656912505964,2417
s402,176,4,12,1.044685793159444,4382
s402,177,4,12,1.1564249067862578,4103
s402,178,3,8,0.6246022760218024,1800
s402,179,3,8,0.7913826897129559,1983
s402,180,1,8,0.5588447922608554,1643
s403,1,3,12,0.8632206221677718,3721
s403,2,4,12,3.1662546424025693,17762
s403,3,1,8,0.7678301417063074,3141
s403,4,1,4,0.3832900863705731,1455
s403,5,2,12,4.336487942658125,19874
s403,6,3,8,0.9982508997297443,3126
s403,7,2,4,1.10152428138119,5021
s403,8,4,8,0.9175038040289988,4193
s403,9,4,4,0.8044446938178647,3745
s403,10,1,4,0.4734977807505909,1663
s403,11,4,4,1.2117348689540743,3875
s403,12,3,12,0.9174224978758124,2607
s403,13,4,4,0.9080642303805904,4114
s403,14,1,12,1.0880002347164044,4141
s403,15,4,8,1.3975461347174292,5337
s403,16,2,8,1.1231052946199127,6772
s403,17,4,8,0.996933051832898,4685
s403,18,2,4,0.6707815460019151,2476
s403,19,3,12,1.417507965685754,4538
s403,20,1,4,0.4149416690718813,1742
s403,21,1,4,0.33973051339368726,1090
s403,22,2,12,2.8105643753388057,12740
s403,23,2,4,0.7683132992036662,2713
s403,24,3,12,1.5467114390558798,4720
s403,25,4,8,0.9022861097809692,3835
s403,26,1,8,0.8844591103744472,2232
s403,27,1,8,1.0512593424865315,3537
s403,28,4,4,0.36713904033070327,1536
s403,29,1,8,0.7619934601014413,2818
s403,30,4,4,0.432765283774061,1518
s403,31,2,12,1.6277023872748029,8148
s403,32,3,4,0.660752647778871,1823
s403,33,1,4,0.37148454906227873,1298
s403,34,3,8,0.9032932880460318,2937
s403,35,4,4,0.3803958975438731,1781
s403,36,4,4,0.7281562178539678,2341
s403,37,1,4,0.4884021191012903,1689
s403,38,1,12,0.8112387707346598,3092
s403,39,4,8,0.6063342546995244,2172
s403,40,2,8,1.4679398021061076,5505
s403,41,3,8,0.7080751662112205,2205
s403,42,4,4,0.500916272002874,1437
s403,43,4,12,0.952101595983648,4461
s403,44,3,4,0.7982440204573894,1939
s403,45,1,4,0.37548549787859753,1410
s403,46,4,12,1.0658223081416975,4756
s403,47,1,12,0.8507337395846158,3180
s403,48,1,12,1.0605771796329424,3670
s403,49,4,4,0.3694679002605242,1257
s403,50,3,4,0.5366146268978601,1669
s403,51,1,8,0.909505824652163,2363
s403,52,4,4,0.3361079307141329,1282
s403,53,1,8,1.2978609917237405,3717
s403,54,2,8,1.602870462004123,5271
s403,55,3,12,0.8606696198478554,3033
s403,56,4,4,0.2367160492351491,1066
s403,57,2,12,2.57823719268857,10013
s403,58,3,8,0.9621175969814676,3205
s403,59,2,12,0.9301310712087149,4303
s403,60,1,4,0.32679925904320534,1163
s403,61,2,4,0.4900099165510705,1968
s403,62,4,12,1.7599998484639208,6348
s403,63,1,4,0.37149814928690594,1176
s403,64,3,8,0.8015149595957063,2617
s403,65,4,4,0.297169095981519,1171
s403,66,2,8,1.055514382234657,3377
s403,67,1,8,0.5392751299732156,1989
s403,68,2,8,2.8424432057979008,6003
s403,69,1,4,0.4366824552198569,1160
s403,70,2,8,0.9902009607255392,3053
s403,71,1,12,0.828387094208449,2832
s403,72,1,12,1.0368858824073954,2964
s403,73,2,4,0.4601308973642145,1129
s403,74,1,12,1.2145006229998787,3388
s403,75,4,12,1.6869997216804853,4581
s403,76,3,8,0.9029474418114064,3232
s403,77,3,8,0.8054357539082907,2917
s403,78,4,4,0.5247169411628093,1650
s403,79,2,4,0.3949634088279921,1208
s403,80,4,12,0.9225003149248534,3169
s403,81,3,8,0.6068368783714012,2090
s403,82,3,12,0.8156163385521898,3002
s403,83,4,12,1.1204702155899635,4295
s403,84,4,12,1.0280012960962828,3594
s403,85,2,4,0.8632386057341229,2757
s403,86,3,12,0.9984973447855496,6931
s403,87,4,4,0.2934245043420782,1133
s403,88,4,8,1.34572575629212,3943
s403,89,3,12,0.8509741935623295,3251
s403,90,1,12,0.6783387081354828,2700
s403,91,2,8,0.8203892119783687,2919
s403,92,3,4,0.47603854778038174,1580
s403,93,4,4,0.4621279289300302,1752
s403,94,2,8,1.347900621381933,4143
s403,95,2,12,1.6472736841079247,5098
s403,96,2,4,0.7121644152028341,1973
s403,97,4,12,0.9917880429341558,3194
s403,98,2,8,1.6520994163562763,4363
s403,99,3,8,0.6649290016792279,2133
s403,100,4,4,0.4029036779245357,1195
s403,101,1,12,0.9658432102775368,3415
s403,102,4,12,2.267984413766394,6351
s403,103,2,4,0.16178978354575352,860
s403,104,2,12,2.1064605586803475,7807
s403,105,2,12,2.10311959520119,8699
s403,106,4,8,1.0473049607350906,3426
s403,107,3,4,0.4314540889283275,1217
s403,108,3,8,0.3768322934640791,1474
s403,109,1,12,1.0975790233438052,3934
s403,110,2,12,1.1693889627970382,4648
s403,111,1,4,0.4354459958737296,1294
s403,112,2,8,1.1283394086259135,4515
s403,113,2,4,0.2847345545347223,995
s403,114,3,8,0.7941646791078283,2373
s403,115,4,8,0.5499846448453607,2072
s403,116,3,12,1.130652303039147,3974
s403,117,1,8,0.7768785312971296,2364
s403,118,4,4,0.28632572950528185,989
s403,119,3,4,0.4923586143720864,1536
s403,120,4,4,0.39898893759318993,1177
s403,121,2,12,1.8176715915336696,6023
s403,122,2,4,0.4255597013673671,1218
s403,123,3,4,0.34838087091510284,1124
s403,124,3,4,0.3986502610696616,1199
s403,125,1,8,0.8176006112842831,2519
s403,126,2,4,0.4453381351054735,1119
s403,127,1,4,0.49643341472473224,1218
s403,128,1,12,0.6104989466595397,2208
s403,129,1,8,0.9444629535283212,2980
s403,130,3,12,0.8260105772814584,3503
s403,131,1,8,0.8315202227445757,2814
s403,132,1,12,1.1829408124668137,4279
s403,133,1,12,0.6366737822367253,2226
s403,134,2,4,0.3749388120522169,1166
s403,135,2,12,0.5897276441567048,2719
s403,136,1,8,0.6204951641379424,2213
s403,137,4,12,0.999909837449795,3723
s403,138,3,12,0.9288021571786657,3093
s403,139,2,8,1.3508663603149549,4275
